CustomerID,Segment,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C11014,Individual,41,Canada,Basic,Monthly,0,32.27642152,47.53,0,0,1,22,1.2,Night,30,14,1.5,181.2389259,2,-8,1,1,1294.69,0
C11015,SmallBiz,26,Germany,Standard,Monthly,1,48.55449383,93.21,0,1,0,14,0.3,Morning,18,16,68.3,47.63758924,2,66,0,3,5323.29,1
C11016,Enterprise,63,UK,Basic,Monthly,1,34.41226821,66.07,1,0,1,18,2.3,Morning,24,0,191.5,100.5162299,2,-9,1,1,1856.88,0
C11017,SmallBiz,37,USA,Premium,Monthly,1,11.78033414,87.84,1,0,0,26,4.3,Morning,24,0,179.5,76.31458335,1,14,6,1,1776.09,0
C11018,Enterprise,22,Germany,Basic,Annual,1,6.437643082,55.61,1,0,0,16,4.9,Evening,17,0,151.2,75.49728955,1,-25,2,0,364.81,1
C11019,Individual,37,India,Basic,Monthly,1,60.39925403,199.47,1,1,0,13,5.5,Night,18,10,12.4,32.50873066,1,35,4,1,9478.51,0
C11020,Enterprise,38,India,Basic,Quarterly,0,1.803316885,70.95,0,0,1,25,4.5,Night,30,16,78.1,84.21864022,0,54,1,0,659.65,1
C11021,SmallBiz,19,India,Standard,Quarterly,0,14.32698147,51.89,0,0,0,30,5.1,Evening,16,9,89.7,105.3901971,2,-6,0,1,776.05,0
C11022,Individual,38,Germany,Basic,Monthly,0,3.015280221,156.32,0,0,1,31,3.5,Morning,9,22,139.3,32.52405673,0,-25,4,1,1113.19,1
C11023,Enterprise,59,USA,Standard,Annual,0,48.82719413,90.02,0,0,0,20,7.2,Night,21,23,140.8,59.45774121,1,47,6,1,4611.07,0
C11024,Individual,41,Germany,Standard,Quarterly,1,47.13116459,32.52,0,0,1,10,8.7,Morning,26,39,90.5,197.907808,1,73,1,1,2493.87,0
C11025,Individual,26,UK,Basic,Monthly,1,40.228805,35.52,0,0,0,16,5.9,Afternoon,12,0,37.6,101.6269414,0,0,0,1,1632.9,0
C11026,Individual,56,Germany,Premium,Monthly,1,23.53413986,104.24,1,0,0,21,3.9,Morning,19,37,114.5,175.7357122,1,19,2,1,2240.81,0
C11027,Individual,47,India,Basic,Monthly,0,52.10734007,90.68,1,0,1,17,9.6,Morning,20,12,143.7,121.6705388,1,-11,3,1,4952.62,0
C11028,Individual,35,India,Standard,Monthly,1,56.08029404,81.98,0,2,1,17,9.6,Afternoon,24,13,40.3,163.974246,3,100,4,1,3521.23,0
C11029,SmallBiz,61,USA,Standard,Monthly,1,21.36811117,145.8,3,2,0,20,4.5,Morning,14,28,74,28.12230858,1,-30,1,3,4365.05,1
C11030,Individual,60,Canada,Basic,Quarterly,1,43.0246315,181.95,1,0,0,23,9.2,Night,29,31,126.7,150.2859379,1,44,5,1,5622.75,0
C11031,Individual,27,India,Standard,Monthly,1,58.16008835,129.17,1,1,0,18,3.2,Morning,25,30,177.4,36.8508043,0,11,3,0,8997.57,0
C11032,Individual,62,India,Standard,Annual,1,47.54690155,118.86,0,0,0,17,8.6,Afternoon,23,5,185.9,4.626037401,1,44,5,1,3897.73,0
C11033,Individual,58,Canada,Basic,Monthly,1,1,97.5,1,0,0,26,8.8,Night,19,33,179.1,48.34202229,5,-59,4,1,454.13,1
C11034,SmallBiz,65,Germany,Basic,Monthly,0,59.31334278,130.89,0,2,0,13,6.4,Morning,12,18,71.7,79.48834217,0,22,3,0,7078.28,0
C11035,SmallBiz,38,India,Premium,Monthly,1,5.390961132,181.05,0,1,0,30,1.9,Night,20,40,114.6,5.510352758,5,-19,4,2,3290.16,0
C11036,Enterprise,39,USA,Basic,Monthly,1,26.80676062,57.05,2,0,0,25,7.4,Evening,29,28,90.7,104.526607,0,11,6,0,1659.37,0
C11037,Individual,34,Germany,Standard,Monthly,1,10.04832832,187.54,0,0,0,20,2.9,Night,16,16,90.9,10.14337895,4,30,4,0,527.9,1
C11038,Individual,22,Germany,Basic,Monthly,1,51.64884693,173.59,1,0,0,14,8.8,Morning,26,37,136.3,124.9034007,2,55,4,1,11131.88,0
C11039,Enterprise,23,India,Standard,Monthly,0,29.61827876,93.72,0,1,1,15,6.5,Morning,8,36,49.7,28.56286482,4,-32,5,0,3974.27,1
C11040,SmallBiz,27,Germany,Basic,Quarterly,1,45.23558874,19.06,1,0,0,15,2.5,Night,28,33,163.8,27.51690242,2,37,0,0,653.31,0
C11041,Individual,60,Germany,Premium,Quarterly,1,48.18921449,129.46,1,0,0,22,1.4,Morning,10,56,58.7,55.74809251,0,77,4,2,5230.94,0
C11042,SmallBiz,19,USA,Standard,Monthly,1,41.40095792,43.8,0,0,0,22,7.6,Afternoon,14,14,10.6,155.4298431,1,32,2,2,1566.79,0
C11043,Enterprise,24,Germany,Standard,Annual,1,21.31059189,18.7,0,0,0,21,2.6,Morning,14,32,70.7,191.6637806,1,35,2,1,465.03,0
C11044,SmallBiz,63,India,Basic,Quarterly,1,38.97813761,79.51,0,0,0,19,9.1,Night,23,33,167.5,160.8657478,1,50,3,1,3094.64,0
C11045,Individual,21,India,Standard,Annual,1,53.86291531,172.94,0,0,1,18,7.7,Afternoon,18,23,80,207.97117,0,57,1,1,11219.31,0
C11046,SmallBiz,54,Canada,Basic,Monthly,1,7.891233433,37.49,0,1,1,19,1.8,Night,19,10,109.3,42.27792426,2,98,0,3,109.23,1
C11047,Individual,36,UK,Basic,Monthly,0,23.81713509,186.65,1,0,1,24,8.9,Night,20,15,31.8,72.43488446,3,-42,4,4,2222.57,1
C11048,Individual,45,Canada,Basic,Quarterly,1,29.2936444,22.26,2,0,1,30,7.2,Morning,17,0,198.5,86.84382598,2,-7,2,1,348.96,0
C11049,Individual,37,USA,Premium,Monthly,1,36.37626344,13.12,0,0,1,16,2.2,Night,22,8,125.4,55.48301084,2,-17,2,0,367.3,0
C11050,Individual,47,USA,Standard,Monthly,1,16.62474047,26.89,1,0,0,24,5.2,Afternoon,23,15,91.9,196.0597253,1,-47,0,2,243.66,0
C11051,Individual,59,India,Basic,Quarterly,1,8.910196727,74.67,0,1,1,28,2.8,Night,20,19,182.1,8.564692969,3,6,3,1,564.23,1
C11052,Individual,55,UK,Standard,Monthly,1,27.90602133,119.43,2,1,1,23,1.5,Afternoon,30,15,118.5,171.1894372,1,14,0,1,4369.96,0
C11053,SmallBiz,19,Canada,Standard,Monthly,0,26.23540505,181.56,0,0,0,13,5.4,Night,30,13,185.2,83.79556413,0,-10,1,2,3195.52,0
C11054,SmallBiz,20,UK,Standard,Annual,1,25.59610394,157.47,2,1,0,31,4.8,Morning,19,26,112.1,11.78505318,0,5,5,1,4094.71,0
C11055,Enterprise,64,India,Standard,Quarterly,1,4.388177383,174.79,1,0,0,21,7.2,Evening,25,49,125.6,98.58340647,1,67,2,1,636.23,1
C11056,Individual,59,Germany,Basic,Quarterly,1,54.29390562,185.26,0,0,0,16,7.4,Evening,30,0,155.6,18.76717744,2,33,3,1,9438.22,0
C11057,Individual,66,India,Basic,Annual,1,1,72.19,0,0,0,31,7.7,Morning,17,24,170.3,66.88611115,1,33,5,1,393.97,1
C11058,Enterprise,56,India,Premium,Monthly,1,56.97689002,88.52,0,1,0,12,8.9,Morning,30,0,197.2,109.7177447,3,-2,0,2,4693.53,0
C11059,Individual,42,UK,Premium,Monthly,1,20.53600181,188.26,0,0,0,22,8.1,Evening,30,30,168.3,13.90480411,1,1,5,1,2466.17,1
C11060,SmallBiz,19,USA,Basic,Monthly,0,44.65267105,170.87,1,0,1,14,9.5,Evening,11,27,26.3,207.97117,0,38,4,0,5355.59,0
C11061,SmallBiz,56,Germany,Basic,Monthly,1,10.00723125,31.62,3,2,0,20,6.1,Evening,12,20,52.5,107.3658754,0,16,4,1,602.58,0
C11062,Individual,32,Germany,Standard,Quarterly,1,1,43.85,1,0,1,31,1.3,Evening,11,12,16.2,8.322081166,1,-4,5,0,114.51,1
C11063,SmallBiz,20,USA,Basic,Quarterly,1,13.19098752,184.92,0,0,0,27,2.9,Afternoon,23,5,45.8,71.37637454,1,-6,2,2,3268.51,0
C11064,SmallBiz,22,UK,Basic,Monthly,1,56.47659935,64.72,1,1,0,19,6.3,Afternoon,19,26,71.2,39.10688239,0,23,3,0,4298.77,0
C11065,Individual,57,UK,Basic,Annual,1,38.47109631,58.81,1,0,0,16,5.1,Evening,10,0,191.8,137.3543359,1,-27,4,0,2237.95,0
C11066,Individual,53,USA,Basic,Monthly,1,20.31806911,177.59,0,2,0,31,7.8,Morning,22,7,116.4,66.53730483,2,14,2,0,3052.84,0
C11067,Individual,67,Canada,Basic,Quarterly,1,29.94087613,116.85,0,1,1,19,2.1,Afternoon,28,36,132.8,77.44821208,1,-53,0,2,3656.64,0
C11068,Individual,68,UK,Basic,Quarterly,1,36.52466847,112.42,1,1,1,25,6.8,Night,13,13,195.4,96.06807661,2,22,2,0,4890.24,0
C11069,Individual,57,USA,Basic,Quarterly,1,8.438926948,90.02,0,0,1,29,3.1,Afternoon,12,0,104.5,43.93993258,1,11,4,1,921.13,1
C11070,Individual,55,Canada,Basic,Quarterly,0,59.39870832,136.4,1,0,0,18,5,Evening,24,43,83.1,153.2408379,0,-5,1,2,6372.24,0
C11071,Individual,54,India,Basic,Monthly,1,8.891065971,79.35,3,1,0,27,3.3,Morning,23,3,115.3,27.02400234,2,24,3,2,359.61,1
C11072,Enterprise,44,Germany,Standard,Monthly,1,24.50313816,196.88,1,2,0,29,3.9,Morning,10,3,64.4,171.9684171,0,63,3,1,4477.6,0
C11073,Individual,22,USA,Standard,Monthly,1,9.231030869,87.07,0,1,1,25,9.3,Afternoon,11,29,13.8,50.23848468,2,73,4,1,137.89,1
C11074,Individual,34,UK,Standard,Annual,1,24.94200749,48.38,1,0,0,16,0.8,Afternoon,18,40,82.7,31.92011878,0,61,3,1,1514.37,0
C11075,Individual,55,Germany,Premium,Monthly,1,53.22412886,22.72,0,0,0,16,9.9,Afternoon,15,13,133,136.3017372,0,-18,2,3,968.08,0
C11076,Individual,62,Canada,Premium,Monthly,1,1,123.6,2,0,1,27,8.3,Night,21,34,153.8,92.03752634,3,-47,2,2,449.46,1
C11077,Individual,58,Germany,Basic,Annual,0,1,135.48,0,1,1,20,8.4,Morning,16,37,3.4,26.2609311,3,-2,1,1,597.01,1
C11078,Individual,29,USA,Standard,Monthly,1,1,86.1,0,0,0,16,3.8,Morning,16,0,71.6,24.32052394,0,-22,2,0,363.56,0
C11079,Individual,59,India,Basic,Quarterly,1,6.995770045,190.27,2,1,1,29,0.1,Afternoon,18,45,137.9,51.71783726,1,24,3,0,2796.08,1
C11080,SmallBiz,48,Canada,Basic,Annual,1,43.63803844,18.97,0,0,0,20,6.2,Morning,19,24,108.6,44.02862359,1,-43,2,1,675.36,0
C11081,Enterprise,50,Canada,Standard,Quarterly,1,4.763155185,111.4,2,0,1,22,0.5,Afternoon,22,1,94.3,26.43883096,3,-7,4,2,1718,0
C11082,Individual,60,Canada,Basic,Annual,0,45.6945923,151.46,1,0,0,19,1.6,Morning,17,56,189.4,103.8718042,2,-34,3,1,7596.52,0
C11083,Individual,46,Germany,Standard,Monthly,1,7.75055572,95.72,0,0,0,25,5.3,Evening,27,7,176.1,30.26417899,0,89,1,1,418.81,1
C11084,Individual,55,India,Basic,Monthly,1,15.20496398,132.07,2,2,0,19,5.9,Morning,22,6,7.5,156.5581929,2,2,3,0,1606.97,0
C11085,SmallBiz,20,USA,Basic,Monthly,0,45.30671714,167.3,2,1,0,18,3.8,Morning,14,18,115.2,63.68646029,3,-27,1,2,5519.05,0
C11086,Individual,55,USA,Basic,Monthly,0,27.71302784,150.98,0,1,0,24,3.8,Afternoon,17,31,108.7,92.62135033,1,87,5,2,3533.19,0
C11087,Enterprise,58,Germany,Standard,Monthly,1,29.59844808,113.59,0,0,0,22,2,Evening,20,44,195.4,11.90210929,4,28,4,2,3023.48,1
C11088,Individual,57,USA,Basic,Annual,1,39.82876824,190.43,1,1,0,17,3.2,Night,20,22,71.7,141.5005868,0,4,1,2,5827.86,0
C11089,Individual,47,USA,Standard,Monthly,1,31.3040063,199.73,0,2,0,24,1,Night,15,24,4.5,111.4595872,1,67,1,2,5460.7,0
C11090,Individual,64,India,Premium,Monthly,1,10.14050992,122.16,1,0,0,15,2,Afternoon,21,52,72.7,69.05835992,0,15,2,2,896.75,1
C11091,Enterprise,39,Germany,Basic,Annual,1,15.44473201,28.54,0,1,0,26,5.9,Morning,18,0,92.3,198.2834116,3,6,4,0,430.36,0
C11092,SmallBiz,55,Germany,Basic,Quarterly,0,44.91438954,55.6,0,0,1,11,6.1,Afternoon,23,14,59,79.33309024,0,-14,2,1,3544.12,0
C11093,Individual,49,Canada,Standard,Annual,1,1,156.87,1,0,0,21,9.1,Afternoon,20,27,198.5,84.73911285,0,59,4,3,154.05,1
C11094,Individual,60,USA,Standard,Annual,1,2.378482226,91.15,0,0,1,29,9.9,Evening,19,10,89.9,51.33892936,1,-14,2,1,488.68,1
C11095,Individual,27,UK,Standard,Annual,0,46.39361958,127.98,0,1,0,16,3.5,Morning,16,0,117.8,43.03786325,2,7,1,1,5458.88,0
C11096,Individual,49,India,Standard,Quarterly,1,10.89377774,17.24,0,0,0,29,3.1,Night,10,0,155.5,1.5834015,3,58,1,3,234.63,1
C11097,SmallBiz,60,India,Standard,Monthly,1,1,197.99,1,0,0,20,3,Afternoon,23,21,167.7,79.89903437,1,-18,1,0,848.46,1
C11098,SmallBiz,21,UK,Premium,Monthly,1,8.502391013,90.42,0,1,0,22,3.5,Night,29,14,136.3,68.63509316,1,-11,1,1,445.11,1
C11099,SmallBiz,46,Canada,Basic,Annual,1,4.260770244,157.63,0,0,0,27,3.3,Evening,22,21,86.5,28.66175978,4,24,4,1,392.3,1
C11100,Enterprise,62,UK,Standard,Monthly,0,26.49752266,152.29,1,0,0,18,8.1,Night,26,18,135.4,157.9710164,0,-48,1,2,2674.16,0
C11101,Individual,25,UK,Basic,Annual,1,48.91862243,100.66,2,1,1,12,7.9,Evening,8,8,12.8,84.83809343,2,-10,4,5,4261.67,1
C11102,SmallBiz,37,Canada,Basic,Annual,0,27.74364923,165.32,1,0,0,21,0.6,Morning,23,28,154.8,171.4295952,3,61,1,3,7803.45,0
C11103,SmallBiz,64,UK,Premium,Monthly,0,28.68305578,73.35,1,0,0,17,6.5,Morning,19,32,67.4,49.10293568,0,10,1,1,1597.02,0
C11104,Individual,24,Canada,Basic,Annual,0,48.23615795,20.68,1,0,1,21,7.9,Morning,26,32,180.4,119.7188453,1,-5,6,1,1191.67,0
C11105,SmallBiz,18,USA,Basic,Monthly,1,56.35835968,81.39,1,0,1,13,0.6,Morning,29,17,126.2,127.7176992,1,-16,3,1,5296.51,0
C11106,Individual,42,Canada,Standard,Quarterly,1,8.234219685,121.64,0,0,0,28,9,Afternoon,30,5,149.5,11.19596842,0,41,4,3,1801.93,1
C11107,SmallBiz,43,Germany,Standard,Monthly,1,48.63013894,19.38,2,1,0,17,1.1,Night,21,3,54.5,27.35977478,2,-9,1,1,848.11,0
C11108,Individual,26,Germany,Standard,Annual,1,8.173592305,138.23,2,1,0,19,4.9,Evening,10,23,89.4,5.814656334,1,17,5,1,464.13,1
C11109,Individual,40,UK,Standard,Monthly,1,49.13494928,192.84,0,0,1,20,9.8,Afternoon,29,33,11.3,43.3507535,3,20,2,1,9526.3,0
C11110,SmallBiz,57,Germany,Standard,Monthly,1,43.20144238,52.64,0,0,1,18,5.5,Night,24,28,111.3,105.6185211,2,-39,1,0,2186.74,0
C11111,Individual,19,Canada,Standard,Annual,1,47.73803883,19.38,3,0,0,26,1.1,Morning,18,40,39.7,140.2743767,2,22,1,0,1037.81,0
C11112,Individual,43,USA,Standard,Quarterly,0,7.437931821,25.66,0,2,0,21,8.9,Afternoon,12,35,170.7,77.06553017,1,33,4,1,41.18,1
C11113,Individual,31,Canada,Standard,Monthly,1,10.65411967,20.94,0,0,1,25,7,Night,18,24,16.5,58.62520273,1,-42,1,0,159.4,1
C11114,Individual,61,India,Standard,Monthly,1,21.58610879,181.32,3,0,0,25,6.1,Morning,19,32,99.7,36.88150162,0,8,4,1,1811.15,1
C11115,Individual,48,UK,Standard,Quarterly,1,34.11289594,44.96,0,1,0,26,4.5,Evening,27,37,27.6,97.92630494,1,-46,2,2,747.33,0
C11116,SmallBiz,43,USA,Basic,Monthly,0,42.13123725,68.74,0,0,0,13,2.8,Afternoon,17,12,148.2,135.5589428,1,-38,3,3,3449.66,0
C11117,Enterprise,66,UK,Basic,Annual,1,38.27202482,186.2,2,0,0,16,4.7,Afternoon,25,16,40.7,15.91683771,1,-2,4,2,7629.59,0
C11118,Individual,36,India,Basic,Annual,1,9.735267183,23.48,0,1,0,29,1,Morning,17,31,123.5,23.76684189,1,23,3,1,97.11,1
C11119,SmallBiz,55,Germany,Standard,Annual,0,17.85245639,125.88,0,0,0,20,0.8,Morning,23,35,61.4,49.11622301,1,21,4,2,2551.91,0
C11120,Individual,22,India,Standard,Monthly,1,22.88822081,59.38,1,0,1,14,4.6,Evening,26,0,10.1,69.46607854,1,-32,4,2,1480.69,0
C11121,SmallBiz,23,Germany,Basic,Monthly,1,53.72055967,188.25,2,0,1,19,7,Morning,20,15,95,23.00868274,3,20,3,1,10995.21,0
C11122,Individual,52,UK,Premium,Quarterly,1,24.83599402,10.32,1,0,1,20,6.7,Afternoon,15,15,139.7,114.7673058,0,50,3,1,302.45,0
C11123,Individual,33,UK,Standard,Monthly,1,26.00616263,94.3,2,0,0,18,2.6,Night,24,50,147.9,89.17936662,3,-29,2,2,2113.31,0
C11124,Individual,48,UK,Basic,Monthly,1,24.96059184,187.95,0,1,1,24,1.1,Afternoon,23,38,115.5,20.46611836,2,59,0,1,4756.7,0
C11125,Individual,35,Canada,Basic,Quarterly,1,4.072631221,127.54,3,1,1,20,2.1,Morning,17,5,113.5,64.46081883,0,9,6,0,1489.33,1
C11126,SmallBiz,31,USA,Basic,Annual,1,57.96559957,62.83,0,0,0,27,1.1,Evening,24,18,27,178.2002736,3,-29,4,2,3197.27,0
C11127,SmallBiz,42,Canada,Basic,Monthly,0,1,145.12,0,1,0,23,0.9,Evening,27,25,12.1,15.54813324,3,-8,2,2,284.88,1
C11128,Individual,32,India,Basic,Monthly,1,3.830527499,130.73,1,1,0,17,1.6,Afternoon,26,29,144.5,27.8234347,1,36,0,0,712.91,1
C11129,Individual,43,USA,Basic,Monthly,1,41.8925732,68.08,1,0,0,16,4,Morning,28,6,48.7,115.9219158,4,23,3,2,2012.65,0
C11130,SmallBiz,53,UK,Standard,Monthly,1,27.03031154,195.58,0,0,1,27,7.6,Evening,28,32,130.6,59.91572046,1,42,4,0,4703.04,0
C11131,SmallBiz,28,UK,Standard,Annual,1,46.29038181,177.34,0,0,0,23,4.6,Night,27,31,20,23.01819618,0,19,4,3,8593.93,0
C11132,Individual,54,UK,Standard,Monthly,0,27.96790823,148.41,0,1,1,25,4.3,Morning,20,19,100.3,61.10169189,1,-20,3,1,4043.22,0
C11133,Individual,58,Germany,Basic,Monthly,1,28.71308698,110.04,0,0,1,20,6.5,Morning,23,10,118.2,17.4718434,1,12,3,3,2267.77,1
C11134,SmallBiz,54,India,Basic,Monthly,1,10.64898372,59.69,1,0,1,27,9.8,Night,17,26,23.2,43.12323625,0,-3,2,0,1237.31,0
C11135,Individual,24,Canada,Basic,Monthly,1,32.3693488,76.98,2,0,1,19,9.5,Morning,15,45,8.8,6.04838279,2,47,3,1,1709.97,0
C11136,Individual,35,India,Premium,Quarterly,1,32.28498172,98.52,1,0,0,26,5.1,Evening,14,35,140.4,143.6444857,1,29,0,1,2930.5,0
C11137,Individual,67,Germany,Basic,Annual,1,29.75550696,12.11,0,2,0,23,1.2,Morning,5,35,137.7,0.533271712,2,-5,3,2,412.38,0
C11138,SmallBiz,37,Germany,Standard,Monthly,1,54.76137915,124.97,1,0,0,16,9.9,Morning,11,38,40.9,167.0842575,2,-22,1,2,6862.95,0
C11139,SmallBiz,19,India,Standard,Annual,0,27.2874829,20.04,0,1,0,26,0.4,Afternoon,12,0,110.9,7.623963508,2,66,0,1,370.06,0
C11140,Enterprise,43,Germany,Basic,Quarterly,1,43.442652,92.41,1,2,0,21,0.2,Evening,9,0,132.4,14.77384712,3,19,4,1,3737.73,1
C11141,SmallBiz,40,USA,Basic,Monthly,1,40.75187316,136.82,1,0,0,19,7.5,Night,24,30,152.7,4.375490033,1,53,1,1,5932.65,0
C11142,Enterprise,49,UK,Standard,Quarterly,1,21.12312569,94.27,1,0,0,18,0.1,Evening,25,27,78.8,56.04767089,0,59,5,1,2829.3,0
C11143,Individual,30,Canada,Basic,Monthly,1,39.57206083,75.83,0,1,1,17,9.2,Morning,9,22,16,78.84513861,0,41,2,1,3707.12,1
C11144,SmallBiz,30,Germany,Basic,Monthly,1,56.31869669,53.07,0,0,0,21,1,Night,23,18,42.8,130.4406242,2,0,1,1,3003.58,0
C11145,Individual,34,Canada,Basic,Monthly,1,27.13639131,20.32,1,0,0,18,2.9,Evening,14,12,109.9,38.63821886,0,30,1,1,700.4,0
C11146,SmallBiz,42,UK,Standard,Monthly,1,36.20013756,71.28,0,1,0,24,1.9,Evening,30,23,108.2,60.5426436,0,9,5,0,3252.27,0
C11147,Individual,39,India,Basic,Annual,0,12.11457294,117.96,2,2,1,18,0.6,Evening,23,24,111,72.92233303,2,27,2,2,3059.11,0
C11148,Individual,44,UK,Basic,Quarterly,1,46.58601287,63.87,0,1,0,14,4.2,Afternoon,25,14,12.6,167.142624,0,4,3,2,2718.83,0
C11149,SmallBiz,34,Canada,Basic,Monthly,1,48.41792117,146.3,2,1,0,11,0.6,Night,23,0,26.1,91.60569638,1,-17,4,0,9007.6,0
C11150,SmallBiz,43,USA,Standard,Monthly,1,38.60286649,90.44,1,0,1,15,5.9,Morning,11,37,5.4,64.23101112,3,14,4,1,3006.41,0
C11151,Individual,55,India,Standard,Quarterly,1,63.5397907,91.77,0,0,1,17,6.8,Night,15,5,85.1,114.2164705,4,-53,2,2,6538.67,0
C11152,Individual,31,Germany,Standard,Quarterly,1,55.07319733,68.26,0,0,0,18,5.4,Night,24,56,59,75.98662018,1,59,8,3,3898.49,1
C11153,Individual,31,USA,Basic,Monthly,1,41.84614047,153.33,1,0,1,14,7.7,Morning,18,2,117.1,105.756195,1,36,4,1,5703.88,0
C11154,Individual,29,UK,Standard,Quarterly,1,1,75.5,1,2,0,14,1.3,Morning,19,20,141.4,8.959567495,3,50,3,1,480.86,1
C11155,SmallBiz,22,Canada,Basic,Quarterly,1,1,72.78,0,1,1,28,7.9,Night,20,4,180.5,7.752465868,2,17,2,1,115.29,1
C11156,Individual,54,Canada,Basic,Quarterly,1,42.12055156,160.38,1,1,1,23,7.2,Morning,25,26,24.7,79.52055363,2,32,4,1,5795.59,0
C11157,Enterprise,21,Canada,Standard,Monthly,1,41.32220664,79.58,1,0,1,12,9.7,Night,6,18,109.1,6.326353156,0,-36,0,1,3813.75,1
C11158,Individual,46,UK,Basic,Annual,1,25.41377538,10.91,0,0,0,21,5.2,Morning,14,13,26,180.9478562,2,2,3,4,296.77,0
C11159,SmallBiz,42,India,Basic,Monthly,1,51.11604112,101.92,0,1,1,16,7.3,Evening,16,36,54.6,151.310319,0,-7,1,1,4624.82,0
C11160,SmallBiz,62,Germany,Standard,Quarterly,1,38.23032501,33.86,2,0,1,24,9.7,Night,21,48,26,84.45454035,3,25,3,2,1885.92,0
C11161,Individual,21,USA,Standard,Quarterly,1,24.66924717,195.31,0,0,0,16,4.5,Afternoon,17,15,124.8,203.1723644,1,-14,2,2,6225.91,0
C11162,Individual,67,UK,Basic,Quarterly,1,26.70672198,189.06,0,1,0,15,8.1,Evening,15,43,96.9,12.80119934,0,37,2,3,6439.17,1
C11163,SmallBiz,33,Canada,Standard,Monthly,1,19.51103481,180.37,0,0,0,14,4.5,Evening,17,8,68,44.24417244,1,-18,1,1,5196.24,0
C11164,SmallBiz,67,Germany,Standard,Quarterly,1,46.66281526,176.21,0,0,0,17,4.9,Morning,24,26,182.9,1.208690534,1,25,3,1,10813.06,0
C11165,Individual,19,Canada,Basic,Quarterly,1,5.204101231,181.51,0,0,1,31,9.5,Afternoon,19,27,92.6,73.35632002,3,58,1,4,1247.51,1
C11166,Individual,40,UK,Basic,Monthly,1,25.27109077,145.51,0,0,0,31,2.9,Night,17,14,62.3,86.35913585,3,4,4,2,3502.28,0
C11167,Individual,21,Canada,Premium,Monthly,1,36.7671194,18.34,0,0,1,23,7.9,Afternoon,30,0,187.8,35.29386607,6,-17,3,1,552.23,0
C11168,Individual,37,UK,Basic,Monthly,0,38.03697713,181.53,0,0,1,17,1.8,Evening,17,19,183.5,157.7839011,2,2,3,2,9225.48,0
C11169,Individual,34,Canada,Basic,Monthly,1,1,39.17,0,0,0,22,4.5,Morning,21,19,48.7,1.400513409,1,-10,4,0,37.02,1
C11170,Individual,69,UK,Basic,Monthly,0,42.74772362,55.5,0,2,0,19,0.6,Evening,5,8,35.3,29.71907367,1,2,1,1,3833.41,1
C11171,SmallBiz,23,Canada,Premium,Monthly,1,40.14597723,169.41,0,1,1,16,6.1,Morning,13,26,161.8,130.5070012,5,-67,2,0,4979.94,0
C11172,SmallBiz,35,Germany,Standard,Annual,1,7.793675885,128.93,2,0,1,28,6.5,Night,0,34,23.8,18.31387066,0,-7,2,3,1077.64,1
C11173,Enterprise,37,Germany,Basic,Monthly,1,17.8225321,87.22,1,1,0,13,5.1,Afternoon,22,40,198.2,203.7341979,1,-11,5,2,1981.65,0
C11174,SmallBiz,56,Canada,Standard,Monthly,1,23.10428174,164.96,2,1,1,23,9.7,Evening,17,26,166,86.64507426,0,-33,1,2,5937.25,0
C11175,Enterprise,62,Canada,Standard,Quarterly,1,56.31838116,75.69,0,0,0,11,8.5,Night,14,2,181.9,138.6896663,1,-40,2,1,3226.78,0
C11176,Individual,58,UK,Premium,Monthly,1,57.65806966,88.71,1,0,1,17,5.4,Evening,19,34,66,42.47650429,1,28,1,0,6016.84,0
C11177,Individual,51,UK,Standard,Annual,0,37.05942497,13.01,1,0,1,24,5,Evening,25,3,48.5,39.16608115,2,11,3,2,625.03,0
C11178,Enterprise,57,UK,Standard,Quarterly,1,30.00773862,153.45,1,0,1,27,6.9,Afternoon,29,29,197.6,186.9900293,1,-10,4,1,2496.55,0
C11179,Individual,63,India,Basic,Monthly,1,12.34817287,43.56,0,0,0,17,0,Morning,30,17,42.4,35.88898375,0,71,2,0,392.35,1
C11180,Individual,41,Canada,Basic,Quarterly,1,41.41840073,44.36,0,0,1,21,6.4,Morning,13,38,154.6,156.212601,4,30,3,1,1829.96,0
C11181,SmallBiz,35,Canada,Standard,Monthly,1,47.49389627,20.66,0,0,0,18,8.6,Afternoon,30,30,127.6,157.7662168,1,22,1,0,1380.31,0
C11182,Enterprise,47,Canada,Basic,Quarterly,1,37.14070771,128.74,2,0,0,26,2.1,Afternoon,12,32,9,138.6462719,1,-52,1,1,5855.14,0
C11183,SmallBiz,18,Canada,Standard,Monthly,0,43.87387492,65.63,1,0,0,19,9.3,Evening,17,29,63.4,171.523894,1,40,5,2,2884.19,0
C11184,Individual,40,UK,Standard,Monthly,0,38.85478174,58.35,0,0,0,16,3.9,Evening,16,53,50.6,32.12541764,2,49,2,1,1952.89,1
C11185,SmallBiz,46,UK,Premium,Monthly,0,48.25876797,71.74,0,0,0,13,1.7,Night,16,45,6.2,80.84924739,3,29,1,3,4040.4,1
